url
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_advanced/123456789_iitjeeadv/01_20192705_P1_Q?e=0|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_advanced/123456789_iitjeeadv/01_20192705_P2_Q?e=1|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_advanced/123456789_iitjeeadv/01_20202709_P1_Q?e=2|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_advanced/123456789_iitjeeadv/01_20202709_P2_Q?e=3|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_advanced/123456789_iitjeeadv/01_20210310_P1_Q?e=4|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_advanced/123456789_iitjeeadv/01_20210310_P2_Q?e=5|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_advanced/123456789_iitjeeadv/01_20222808_P1_Q?e=6|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_advanced/123456789_iitjeeadv/01_20222808_P2_Q?e=7|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_advanced/123456789_iitjeeadv/01_20230406_P1_Q?e=8|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_advanced/123456789_iitjeeadv/01_20230406_P2_Q?e=9|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_advanced/123456789_iitjeeadv/12037?e=10|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_advanced/123456789_iitjeeadv/12077?e=11|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_advanced/123456789_iitjeeadv/3891?e=12|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_advanced/123456789_iitjeeadv/3892?e=13|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_advanced/123456789_iitjeeadv/3893?e=14|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_advanced/123456789_iitjeeadv/3894?e=15|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_advanced/123456789_iitjeeadv/3895?e=16|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_advanced/123456789_iitjeeadv/3896?e=17|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_advanced/123456789_iitjeeadv/3897?e=18|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_advanced/123456789_iitjeeadv/3898?e=19|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_advanced/123456789_iitjeeadv/3899?e=0|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_advanced/123456789_iitjeeadv/3900?e=1|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_advanced/123456789_iitjeeadv/6608?e=2|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_advanced/123456789_iitjeeadv/6609?e=3|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_advanced/123456789_iitjeeadv/6610?e=4|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_advanced/123456789_iitjeeadv/6611?e=5|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_advanced/123456789_iitjeeadv/6612?e=6|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_advanced/123456789_iitjeeadv/6613?e=7|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_advanced/123456789_iitjeeadv/7081?e=8|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_advanced/123456789_iitjeeadv/7984?e=9|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_advanced/123456789_iitjeeadv/8005?e=10|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_advanced/123456789_iitjeeadv/8006?e=11|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_advanced/123456789_iitjeeadv/8008?e=12|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_advanced/123456789_iitjeeadv/8009?e=13|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/01_20190109_P1_Sh1_S2?e=14|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/01_20200701_P1_Sh1?e=15|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/01_JEE-Main_21_2402_P1_Shift-1_Q?e=16|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/01_JEE_Main_22_2406_P1_Q?e=17|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/01_JEE_Main_23_0604_P1_Shift_1_Q?e=18|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/02_20190109_P1_Sh2?e=19|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/02_20200701_P1_Sh2?e=0|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/02_JEE-Main_21_2402_P1_Shift-2_Q?e=1|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/02_JEE_Main_22_2406_P1_Q?e=2|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/02_JEE_Main_23_0604_P1_Shift_2_Q?e=3|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/03_20190110_P1_Sh1?e=4|*|||
http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/03_20200801_P1_Sh1?e=5|*|||
